code_module,code_presentation,id_student,pre_course_clicks,pre_course_interaction_rows
FFF,2014J,585572,202,85
FFF,2014J,585724,16,5
FFF,2014J,585825,110,37
FFF,2014J,585958,23,7
FFF,2014J,586282,125,56
FFF,2014J,586811,1,1
FFF,2014J,586906,1,1
FFF,2014J,587509,67,33
FFF,2014J,587571,350,125
FFF,2014J,587654,244,77
FFF,2014J,588128,1,1
FFF,2014J,588628,650,161
FFF,2014J,589080,63,21
FFF,2014J,589162,49,29
FFF,2014J,589332,621,175
FFF,2014J,589389,61,26
FFF,2014J,590120,79,41
FFF,2014J,590462,161,59
FFF,2014J,591525,206,62
FFF,2014J,591581,66,15
FFF,2014J,591655,3,2
FFF,2014J,591746,48,26
FFF,2014J,591946,15,5
FFF,2014J,592218,11,4
FFF,2014J,592233,32,11
FFF,2014J,592558,21,13
FFF,2014J,592657,55,24
FFF,2014J,592939,29,13
FFF,2014J,593136,71,36
FFF,2014J,593563,35,20
FFF,2014J,593722,2,2
FFF,2014J,593796,203,62
FFF,2014J,594065,40,14
FFF,2014J,594122,88,29
FFF,2014J,594229,271,97
FFF,2014J,594406,27,10
FFF,2014J,594615,10,9
FFF,2014J,594636,64,21
FFF,2014J,595246,11,9
FFF,2014J,595262,162,38
FFF,2014J,595673,4,3
FFF,2014J,595676,10,4
FFF,2014J,595721,171,68
FFF,2014J,595943,96,51
FFF,2014J,596052,3,1
FFF,2014J,596203,309,127
FFF,2014J,596243,60,22
FFF,2014J,596253,49,28
FFF,2014J,596464,64,36
FFF,2014J,596758,51,20
FFF,2014J,596805,11,5
FFF,2014J,597391,1,1
FFF,2014J,597740,332,118
FFF,2014J,598308,1,1
FFF,2014J,598442,200,48
FFF,2014J,598540,720,145
FFF,2014J,598559,154,68
FFF,2014J,598939,387,124
FFF,2014J,599297,15,10
FFF,2014J,599865,46,27
FFF,2014J,600071,120,49
FFF,2014J,600405,3,2
FFF,2014J,600773,20,13
FFF,2014J,600893,1,1
FFF,2014J,601008,5,1
FFF,2014J,601180,29,12
FFF,2014J,601235,2,1
FFF,2014J,601271,73,39
FFF,2014J,601680,27,9
FFF,2014J,601820,15,11
FFF,2014J,602594,155,63
FFF,2014J,603648,39,15
FFF,2014J,603931,87,32
FFF,2014J,604614,72,39
FFF,2014J,604907,144,41
FFF,2014J,605091,16,11
FFF,2014J,605228,11,6
FFF,2014J,605682,155,54
FFF,2014J,606257,105,51
FFF,2014J,606428,39,27
FFF,2014J,606805,3,2
FFF,2014J,606904,21,9
FFF,2014J,607243,184,61
FFF,2014J,607303,3,1
FFF,2014J,607501,346,99
FFF,2014J,607533,1,1
FFF,2014J,607679,228,89
FFF,2014J,607700,145,49
FFF,2014J,607733,25,16
FFF,2014J,607866,13,4
FFF,2014J,608248,1,1
FFF,2014J,609142,161,71
FFF,2014J,609240,61,28
FFF,2014J,611603,24,17
FFF,2014J,612842,315,98
FFF,2014J,613165,110,35
FFF,2014J,613330,206,61
FFF,2014J,613634,61,28
FFF,2014J,613899,852,204
FFF,2014J,613966,197,54
FFF,2014J,614059,50,24
FFF,2014J,614984,121,26
FFF,2014J,615266,159,66
FFF,2014J,615299,114,41
FFF,2014J,615301,406,88
FFF,2014J,615302,25,12
FFF,2014J,615306,97,48
FFF,2014J,615328,78,24
FFF,2014J,615342,25,9
FFF,2014J,615356,38,13
FFF,2014J,616517,101,50
FFF,2014J,616912,45,25
FFF,2014J,617010,164,70
FFF,2014J,617119,204,43
FFF,2014J,617130,5,3
FFF,2014J,617150,135,60
FFF,2014J,617332,28,16
FFF,2014J,617580,447,81
FFF,2014J,617783,24,11
FFF,2014J,617922,129,51
FFF,2014J,618252,216,60
FFF,2014J,618663,95,38
FFF,2014J,619204,12,9
FFF,2014J,619292,110,46
FFF,2014J,619321,102,41
FFF,2014J,619502,6,4
FFF,2014J,620094,472,127
FFF,2014J,620112,10,4
FFF,2014J,620269,68,22
FFF,2014J,620349,161,39
FFF,2014J,620431,171,35
FFF,2014J,620740,47,23
FFF,2014J,620750,105,37
FFF,2014J,620810,57,30
FFF,2014J,622029,1,1
FFF,2014J,622275,93,48
FFF,2014J,622362,46,20
FFF,2014J,622481,279,86
FFF,2014J,622760,30,12
FFF,2014J,622899,108,50
FFF,2014J,622934,14,6
FFF,2014J,622967,166,64
FFF,2014J,623166,308,90
FFF,2014J,623230,14,7
FFF,2014J,623471,352,118
FFF,2014J,623589,131,59
FFF,2014J,623763,3,2
FFF,2014J,623765,4,4
FFF,2014J,623917,139,48
FFF,2014J,623955,6,5
FFF,2014J,624282,182,50
FFF,2014J,624740,9,5
FFF,2014J,624864,165,72
FFF,2014J,625245,34,13
FFF,2014J,625330,802,204
FFF,2014J,625515,98,40
FFF,2014J,625609,91,36
FFF,2014J,625743,43,21
FFF,2014J,625802,362,77
FFF,2014J,625838,27,15
FFF,2014J,626033,188,50
FFF,2014J,626349,10,9
FFF,2014J,626416,152,55
FFF,2014J,626454,19,13
FFF,2014J,626477,116,28
FFF,2014J,626514,144,48
FFF,2014J,626539,6,5
FFF,2014J,626552,56,22
FFF,2014J,626579,133,29
FFF,2014J,627365,98,33
FFF,2014J,627829,3,3
FFF,2014J,628054,32,15
FFF,2014J,628149,219,76
FFF,2014J,628157,31,20
FFF,2014J,628308,22,12
FFF,2014J,628383,137,28
FFF,2014J,628521,19,9
FFF,2014J,628888,33,16
FFF,2014J,628964,98,31
FFF,2014J,629029,1,1
FFF,2014J,629491,213,72
FFF,2014J,629522,5,3
FFF,2014J,629594,99,36
FFF,2014J,629818,121,62
FFF,2014J,629907,296,115
FFF,2014J,629922,9,4
FFF,2014J,629944,92,37
FFF,2014J,630024,16,9
FFF,2014J,630109,10,4
FFF,2014J,630168,23,8
FFF,2014J,630186,76,25
FFF,2014J,630745,1,1
FFF,2014J,630835,754,167
FFF,2014J,630905,1072,162
FFF,2014J,630910,40,22
FFF,2014J,630992,3,3
FFF,2014J,631193,118,46
FFF,2014J,631438,3,3
FFF,2014J,631658,468,149
FFF,2014J,631681,149,52
FFF,2014J,631715,43,11
FFF,2014J,631740,147,47
FFF,2014J,631750,74,26
FFF,2014J,631772,316,78
FFF,2014J,631837,277,73
FFF,2014J,631924,254,66
FFF,2014J,632074,17,8
FFF,2014J,632179,127,39
FFF,2014J,632276,7,3
FFF,2014J,632290,3,3
FFF,2014J,632458,143,50
FFF,2014J,632556,38,20
FFF,2014J,632597,5,5
FFF,2014J,632634,147,39
FFF,2014J,632826,93,29
FFF,2014J,632836,31,12
FFF,2014J,633079,48,13
FFF,2014J,633516,32,17
FFF,2014J,633555,226,80
FFF,2014J,633568,61,32
FFF,2014J,633628,15,7
FFF,2014J,633867,47,24
FFF,2014J,633931,1580,357
FFF,2014J,634088,143,41
FFF,2014J,634114,2,2
FFF,2014J,634512,48,24
FFF,2014J,634601,1,1
FFF,2014J,634749,176,71
FFF,2014J,634888,2,1
FFF,2014J,634943,64,30
FFF,2014J,635165,14,8
FFF,2014J,635184,250,112
FFF,2014J,635191,31,16
FFF,2014J,635410,36,23
FFF,2014J,635746,29,20
FFF,2014J,635751,127,45
FFF,2014J,635795,3,3
FFF,2014J,635903,3,3
FFF,2014J,635985,32,12
FFF,2014J,636314,262,67
FFF,2014J,636375,107,23
FFF,2014J,636400,5,2
FFF,2014J,636408,1,1
FFF,2014J,636469,64,29
FFF,2014J,636492,32,13
FFF,2014J,636547,10,9
FFF,2014J,636565,19,10
FFF,2014J,636634,22,8
FFF,2014J,636653,58,25
FFF,2014J,636656,64,29
FFF,2014J,636704,64,22
FFF,2014J,636783,183,62
FFF,2014J,636830,103,40
FFF,2014J,636832,455,100
FFF,2014J,637004,21,19
FFF,2014J,637089,2,2
FFF,2014J,637358,105,47
FFF,2014J,637474,301,112
FFF,2014J,637509,49,18
FFF,2014J,637514,21,8
FFF,2014J,637563,72,26
FFF,2014J,637582,29,6
FFF,2014J,637708,283,89
FFF,2014J,637800,56,27
FFF,2014J,637906,310,102
FFF,2014J,637939,56,36
FFF,2014J,637980,123,45
FFF,2014J,638034,38,7
FFF,2014J,638388,31,16
FFF,2014J,638411,814,209
FFF,2014J,638498,46,21
FFF,2014J,638515,9,5
FFF,2014J,638625,92,44
FFF,2014J,638655,185,71
FFF,2014J,638677,6,6
FFF,2014J,638831,61,22
FFF,2014J,639028,63,36
FFF,2014J,639231,226,66
FFF,2014J,639234,27,13
FFF,2014J,639238,99,24
FFF,2014J,639522,43,18
FFF,2014J,639919,27,8
FFF,2014J,639993,10,4
FFF,2014J,640098,103,45
FFF,2014J,640278,815,165
FFF,2014J,640329,104,44
FFF,2014J,640429,196,67
FFF,2014J,640584,4,2
FFF,2014J,640711,243,86
FFF,2014J,640848,18,9
FFF,2014J,640892,2,2
FFF,2014J,640927,43,30
FFF,2014J,641028,18,10
FFF,2014J,641085,29,13
FFF,2014J,641137,2,2
FFF,2014J,641169,75,28
FFF,2014J,641265,8,8
FFF,2014J,641275,19,13
FFF,2014J,641309,84,40
FFF,2014J,641311,297,112
FFF,2014J,641363,1,1
FFF,2014J,641401,81,18
FFF,2014J,641404,179,46
FFF,2014J,641433,45,21
FFF,2014J,641461,42,25
FFF,2014J,641470,32,19
FFF,2014J,641547,113,56
FFF,2014J,641565,71,29
FFF,2014J,641804,29,9
FFF,2014J,641864,80,31
FFF,2014J,641914,250,52
FFF,2014J,642029,82,30
FFF,2014J,642056,179,62
FFF,2014J,642375,30,13
FFF,2014J,642448,116,48
FFF,2014J,642449,215,106
FFF,2014J,642493,33,14
FFF,2014J,642496,30,15
FFF,2014J,642498,37,22
FFF,2014J,642551,44,21
FFF,2014J,642626,6,5
FFF,2014J,642730,1,1
FFF,2014J,642740,120,26
FFF,2014J,642750,130,60
FFF,2014J,642790,6,6
FFF,2014J,642840,120,46
FFF,2014J,642843,405,145
FFF,2014J,642872,118,67
FFF,2014J,642909,1,1
FFF,2014J,642939,23,13
FFF,2014J,643024,57,37
FFF,2014J,643202,94,37
FFF,2014J,643220,1,1
FFF,2014J,643273,462,93
FFF,2014J,643326,165,70
FFF,2014J,643372,9,4
FFF,2014J,643466,185,67
FFF,2014J,643477,8,2
FFF,2014J,643496,122,52
FFF,2014J,643502,2,2
FFF,2014J,643591,44,14
FFF,2014J,643653,47,30
FFF,2014J,643690,7,5
FFF,2014J,643751,216,72
FFF,2014J,643754,198,47
FFF,2014J,644025,148,55
FFF,2014J,644210,8,3
FFF,2014J,644303,25,11
FFF,2014J,644343,12,8
FFF,2014J,644361,588,165
FFF,2014J,644369,116,58
FFF,2014J,644430,59,23
FFF,2014J,644450,683,157
FFF,2014J,644508,192,44
FFF,2014J,644761,294,68
FFF,2014J,644784,162,44
FFF,2014J,644791,490,131
FFF,2014J,644818,28,12
FFF,2014J,644847,246,81
FFF,2014J,644871,8,2
FFF,2014J,644934,23,13
FFF,2014J,644936,3,2
FFF,2014J,644967,2,1
FFF,2014J,644974,213,94
FFF,2014J,645003,78,41
FFF,2014J,645020,295,87
FFF,2014J,645078,65,24
FFF,2014J,645145,29,14
FFF,2014J,645366,16,10
FFF,2014J,645401,47,30
FFF,2014J,645405,292,84
FFF,2014J,645407,1,1
FFF,2014J,645433,5,3
FFF,2014J,645496,244,90
FFF,2014J,645518,165,43
FFF,2014J,645586,65,17
FFF,2014J,645705,34,19
FFF,2014J,645732,192,52
FFF,2014J,645784,103,47
FFF,2014J,645787,14,11
FFF,2014J,645790,11,6
FFF,2014J,645800,1,1
FFF,2014J,645840,420,88
FFF,2014J,645880,33,14
FFF,2014J,645948,211,102
FFF,2014J,645960,15,6
FFF,2014J,645997,254,60
FFF,2014J,646015,43,14
FFF,2014J,646017,675,151
FFF,2014J,646053,110,47
FFF,2014J,646085,202,81
FFF,2014J,646091,92,34
FFF,2014J,646138,11,6
FFF,2014J,646313,102,37
FFF,2014J,646357,292,96
FFF,2014J,646402,268,91
FFF,2014J,646460,46,13
FFF,2014J,646539,43,18
FFF,2014J,646540,646,155
FFF,2014J,646551,40,23
FFF,2014J,646638,20,9
FFF,2014J,646670,1,1
FFF,2014J,646734,1,1
FFF,2014J,646742,97,38
FFF,2014J,646750,77,34
FFF,2014J,646778,178,37
FFF,2014J,646807,30,15
FFF,2014J,646990,169,57
FFF,2014J,647005,38,18
FFF,2014J,647033,12,6
FFF,2014J,647040,109,35
FFF,2014J,647154,58,24
FFF,2014J,647169,16,10
FFF,2014J,647171,5,4
FFF,2014J,647210,136,44
FFF,2014J,647245,56,28
FFF,2014J,647284,17,11
FFF,2014J,647320,43,23
FFF,2014J,647321,277,34
FFF,2014J,647324,356,96
FFF,2014J,647339,248,73
FFF,2014J,647391,169,50
FFF,2014J,647398,148,60
FFF,2014J,647399,158,55
FFF,2014J,647417,35,22
FFF,2014J,647425,262,94
FFF,2014J,647485,4,2
FFF,2014J,647496,167,51
FFF,2014J,647525,22,8
FFF,2014J,647598,22,14
FFF,2014J,647765,35,19
FFF,2014J,647784,52,33
FFF,2014J,647898,5,2
FFF,2014J,647910,14,6
FFF,2014J,647915,179,57
FFF,2014J,647945,438,109
FFF,2014J,647987,102,43
FFF,2014J,648027,53,27
FFF,2014J,648037,112,38
FFF,2014J,648038,308,85
FFF,2014J,648040,130,47
FFF,2014J,648086,123,49
FFF,2014J,648105,108,34
FFF,2014J,648114,49,23
FFF,2014J,648140,118,43
FFF,2014J,648190,59,25
FFF,2014J,648244,24,12
FFF,2014J,648254,54,24
FFF,2014J,648287,33,18
FFF,2014J,648353,95,37
FFF,2014J,648365,519,159
FFF,2014J,648366,187,75
FFF,2014J,648455,59,22
FFF,2014J,648457,274,83
FFF,2014J,648470,138,40
FFF,2014J,648508,1,1
FFF,2014J,648515,43,24
FFF,2014J,648531,75,28
FFF,2014J,648536,47,30
FFF,2014J,648564,47,21
FFF,2014J,648571,77,29
FFF,2014J,648576,1,1
FFF,2014J,648590,28,14
FFF,2014J,648611,59,28
FFF,2014J,648613,21,15
FFF,2014J,648661,32,17
FFF,2014J,648685,146,56
FFF,2014J,648804,35,16
FFF,2014J,648815,205,103
FFF,2014J,648819,3,2
FFF,2014J,648840,26,12
FFF,2014J,648863,4,2
FFF,2014J,648867,6,5
FFF,2014J,648872,163,53
FFF,2014J,648927,382,138
FFF,2014J,648930,5,3
FFF,2014J,648972,71,30
FFF,2014J,648995,3,1
FFF,2014J,649004,459,140
FFF,2014J,649020,105,44
FFF,2014J,649028,7,3
FFF,2014J,649079,326,111
FFF,2014J,649084,50,27
FFF,2014J,649093,14,8
FFF,2014J,649141,251,58
FFF,2014J,649159,14,7
FFF,2014J,649161,6,5
FFF,2014J,649165,39,13
FFF,2014J,649207,2,2
FFF,2014J,649212,15,8
FFF,2014J,649230,10,5
FFF,2014J,649258,19,9
FFF,2014J,649284,4,2
FFF,2014J,649336,19,10
FFF,2014J,649379,362,120
FFF,2014J,649385,9,6
FFF,2014J,649389,31,17
FFF,2014J,649434,110,54
FFF,2014J,649435,66,28
FFF,2014J,649457,73,45
FFF,2014J,649469,129,45
FFF,2014J,649547,25,15
FFF,2014J,649555,60,32
FFF,2014J,649566,24,13
FFF,2014J,649580,10,5
FFF,2014J,649619,71,39
FFF,2014J,649849,32,13
FFF,2014J,649891,121,31
FFF,2014J,649952,22,10
FFF,2014J,649979,10,6
FFF,2014J,650031,5,2
FFF,2014J,650048,1,1
FFF,2014J,650054,52,29
FFF,2014J,650085,255,88
FFF,2014J,650108,60,19
FFF,2014J,650123,261,62
FFF,2014J,650148,67,31
FFF,2014J,650160,225,86
FFF,2014J,650170,693,227
FFF,2014J,650287,421,133
FFF,2014J,650363,5,2
FFF,2014J,650370,255,87
FFF,2014J,650424,86,30
FFF,2014J,650461,84,26
FFF,2014J,650464,20,12
FFF,2014J,650469,15,5
FFF,2014J,650473,74,18
FFF,2014J,650543,2,1
FFF,2014J,650544,3,2
FFF,2014J,650570,18,9
FFF,2014J,650637,44,25
FFF,2014J,650682,30,14
FFF,2014J,650758,52,21
FFF,2014J,650791,41,16
FFF,2014J,650866,357,78
FFF,2014J,650923,7,5
FFF,2014J,651040,145,38
FFF,2014J,651121,60,19
FFF,2014J,651126,91,18
FFF,2014J,651182,112,72
FFF,2014J,651200,1,1
FFF,2014J,651238,846,185
FFF,2014J,651253,3,2
FFF,2014J,651255,83,30
FFF,2014J,651351,51,30
FFF,2014J,651354,75,28
FFF,2014J,651381,13,7
FFF,2014J,651398,43,18
FFF,2014J,651419,46,20
FFF,2014J,651478,116,53
FFF,2014J,651498,135,34
FFF,2014J,651555,13,8
FFF,2014J,651598,129,60
FFF,2014J,651639,162,31
FFF,2014J,651693,10,5
FFF,2014J,651879,28,15
FFF,2014J,651881,48,19
FFF,2014J,651927,250,80
FFF,2014J,651972,32,15
FFF,2014J,651990,78,34
FFF,2014J,652008,181,50
FFF,2014J,652064,76,26
FFF,2014J,652087,21,14
FFF,2014J,652311,15,5
FFF,2014J,652333,7,6
FFF,2014J,652335,360,136
FFF,2014J,652336,48,9
FFF,2014J,652438,79,28
FFF,2014J,652576,67,23
FFF,2014J,652593,1,1
FFF,2014J,652625,5,5
FFF,2014J,652647,2,2
FFF,2014J,652659,89,24
FFF,2014J,652664,13,7
FFF,2014J,652684,96,38
FFF,2014J,652706,94,29
FFF,2014J,652711,145,50
FFF,2014J,652752,31,14
FFF,2014J,652753,261,100
FFF,2014J,652769,36,11
FFF,2014J,652788,34,17
FFF,2014J,652824,19,10
FFF,2014J,652832,26,15
FFF,2014J,652887,39,19
FFF,2014J,652890,113,41
FFF,2014J,652898,30,19
FFF,2014J,652994,2,1
FFF,2014J,652998,30,14
FFF,2014J,653045,96,45
FFF,2014J,653115,7,2
FFF,2014J,653144,2,1
FFF,2014J,653183,108,23
FFF,2014J,653206,4,2
FFF,2014J,653301,50,28
FFF,2014J,653356,72,20
FFF,2014J,653381,73,15
FFF,2014J,653417,15,8
FFF,2014J,653536,91,47
FFF,2014J,653558,91,31
FFF,2014J,653567,3,2
FFF,2014J,653595,141,42
FFF,2014J,653653,85,28
FFF,2014J,653659,5,2
FFF,2014J,653773,90,32
FFF,2014J,653797,94,51
FFF,2014J,653841,39,24
FFF,2014J,653846,156,60
FFF,2014J,653854,6,5
FFF,2014J,653857,56,21
FFF,2014J,654045,7,5
FFF,2014J,654048,205,75
FFF,2014J,654094,32,15
FFF,2014J,654112,179,77
FFF,2014J,654114,133,91
FFF,2014J,654169,4,3
FFF,2014J,654217,165,54
FFF,2014J,654236,227,72
FFF,2014J,654260,184,75
FFF,2014J,654322,595,178
FFF,2014J,654339,53,14
FFF,2014J,654407,16,9
FFF,2014J,654432,1,1
FFF,2014J,654441,73,32
FFF,2014J,654563,63,33
FFF,2014J,654565,7,4
FFF,2014J,654578,47,20
FFF,2014J,654620,11,8
FFF,2014J,654677,3,1
FFF,2014J,654684,164,53
FFF,2014J,654692,27,15
FFF,2014J,654698,1,1
FFF,2014J,654738,70,18
FFF,2014J,654819,189,62
FFF,2014J,654824,161,46
FFF,2014J,654834,1140,238
FFF,2014J,654852,202,53
FFF,2014J,654867,182,71
FFF,2014J,654947,64,28
FFF,2014J,655028,69,24
FFF,2014J,655088,55,24
FFF,2014J,655113,57,28
FFF,2014J,655124,1,1
FFF,2014J,655127,152,64
FFF,2014J,655353,230,77
FFF,2014J,655386,10,5
FFF,2014J,655412,32,17
FFF,2014J,655445,24,14
FFF,2014J,655492,29,8
FFF,2014J,655569,209,81
FFF,2014J,655796,4,2
FFF,2014J,655927,23,13
FFF,2014J,655981,16,4
FFF,2014J,656029,100,33
FFF,2014J,656065,217,77
FFF,2014J,656092,28,21
FFF,2014J,656107,15,8
FFF,2014J,656131,130,66
FFF,2014J,656150,379,50
FFF,2014J,656158,347,128
FFF,2014J,656159,804,185
FFF,2014J,656165,77,24
FFF,2014J,656234,24,10
FFF,2014J,656323,26,11
FFF,2014J,656353,750,155
FFF,2014J,656360,161,70
FFF,2014J,656414,198,86
FFF,2014J,656436,68,29
FFF,2014J,656441,2,2
FFF,2014J,656510,10,6
FFF,2014J,656529,529,84
FFF,2014J,656579,975,136
FFF,2014J,656607,10,7
FFF,2014J,656622,14,3
FFF,2014J,656651,37,27
FFF,2014J,656693,181,47
FFF,2014J,656734,587,154
FFF,2014J,656791,81,34
FFF,2014J,656800,27,18
FFF,2014J,656882,59,25
FFF,2014J,656988,145,63
FFF,2014J,656996,227,79
FFF,2014J,657048,101,55
FFF,2014J,657118,2,2
FFF,2014J,657181,55,30
FFF,2014J,657211,3,2
FFF,2014J,657220,177,75
FFF,2014J,657330,261,81
FFF,2014J,657344,40,21
FFF,2014J,674222,72,41
FFF,2014J,674226,12,4
FFF,2014J,674260,21,7
FFF,2014J,674262,559,129
FFF,2014J,674320,3,2
FFF,2014J,674387,262,75
FFF,2014J,674406,57,26
FFF,2014J,674451,25,16
FFF,2014J,674478,20,10
FFF,2014J,674484,85,33
FFF,2014J,674497,93,31
FFF,2014J,674509,508,130
FFF,2014J,674584,70,33
FFF,2014J,674594,321,73
FFF,2014J,674644,49,24
FFF,2014J,674657,7,2
FFF,2014J,674671,2,2
FFF,2014J,674691,128,52
FFF,2014J,674694,32,18
FFF,2014J,674699,108,39
FFF,2014J,674751,67,21
FFF,2014J,674831,46,29
FFF,2014J,674870,611,163
FFF,2014J,674921,1,1
FFF,2014J,675021,108,30
FFF,2014J,675054,52,24
FFF,2014J,675193,88,46
FFF,2014J,675225,21,12
FFF,2014J,675233,95,33
FFF,2014J,675261,38,16
FFF,2014J,675279,569,86
FFF,2014J,675315,58,27
FFF,2014J,675328,281,86
FFF,2014J,675474,14,4
FFF,2014J,675486,120,48
FFF,2014J,675514,18,11
FFF,2014J,675566,77,31
FFF,2014J,675577,258,68
FFF,2014J,675636,132,55
FFF,2014J,675710,167,48
FFF,2014J,675818,3,2
FFF,2014J,675824,90,30
FFF,2014J,675843,76,29
FFF,2014J,675947,84,24
FFF,2014J,675989,92,42
FFF,2014J,676007,150,76
FFF,2014J,676040,161,91
FFF,2014J,676064,36,20
FFF,2014J,676103,46,10
FFF,2014J,676139,76,32
FFF,2014J,676190,88,34
FFF,2014J,676194,1,1
FFF,2014J,676265,6,2
FFF,2014J,676272,1,1
FFF,2014J,676303,6,3
FFF,2014J,676378,187,87
FFF,2014J,676444,303,96
FFF,2014J,676458,45,27
FFF,2014J,676459,6,4
FFF,2014J,676478,46,14
FFF,2014J,676492,535,168
FFF,2014J,676600,82,51
FFF,2014J,676610,39,17
FFF,2014J,676626,120,34
FFF,2014J,676866,14,8
FFF,2014J,676882,450,130
FFF,2014J,677081,13,4
FFF,2014J,677085,80,28
FFF,2014J,677111,350,120
FFF,2014J,677138,275,86
FFF,2014J,677155,4,4
FFF,2014J,677167,709,171
FFF,2014J,677206,96,48
FFF,2014J,677221,220,56
FFF,2014J,677235,2,2
FFF,2014J,677327,17,9
FFF,2014J,677382,260,83
FFF,2014J,677436,235,80
FFF,2014J,677456,2,1
FFF,2014J,677486,4,3
FFF,2014J,677546,8,7
FFF,2014J,677582,8,7
FFF,2014J,677608,443,67
FFF,2014J,677643,34,6
FFF,2014J,677655,341,83
FFF,2014J,677687,119,53
FFF,2014J,677701,40,17
FFF,2014J,677748,206,48
FFF,2014J,677767,55,26
FFF,2014J,677782,78,28
FFF,2014J,677828,7,3
FFF,2014J,677833,160,41
FFF,2014J,677867,7,5
FFF,2014J,678005,44,24
FFF,2014J,678088,149,51
FFF,2014J,678090,3,3
FFF,2014J,678235,368,96
FFF,2014J,678270,52,28
FFF,2014J,678346,4,3
FFF,2014J,678381,7,4
FFF,2014J,678407,73,37
FFF,2014J,678452,62,13
FFF,2014J,678474,3,1
FFF,2014J,678528,28,16
FFF,2014J,678619,65,33
FFF,2014J,678628,4,3
FFF,2014J,678639,302,88
FFF,2014J,678659,45,12
FFF,2014J,678769,86,28
FFF,2014J,678819,154,55
FFF,2014J,678831,152,61
FFF,2014J,678859,67,30
FFF,2014J,678877,125,70
FFF,2014J,678946,132,70
FFF,2014J,678954,587,144
FFF,2014J,679019,65,18
FFF,2014J,679036,1077,186
FFF,2014J,679189,43,16
FFF,2014J,679227,89,26
FFF,2014J,679237,80,30
FFF,2014J,679251,21,6
FFF,2014J,679262,74,37
FFF,2014J,679269,122,65
FFF,2014J,679278,295,84
FFF,2014J,679337,1,1
FFF,2014J,679342,56,28
FFF,2014J,679384,2,1
FFF,2014J,679386,16,9
FFF,2014J,679402,79,39
FFF,2014J,679445,30,16
FFF,2014J,679448,32,18
FFF,2014J,679498,56,20
FFF,2014J,679509,104,30
FFF,2014J,679594,271,101
FFF,2014J,679676,7,4
FFF,2014J,679688,170,96
FFF,2014J,679788,219,47
FFF,2014J,679790,3,2
FFF,2014J,679939,1,1
FFF,2014J,680014,83,26
FFF,2014J,680018,8,4
FFF,2014J,680027,15,9
FFF,2014J,680080,307,114
FFF,2014J,680145,57,25
FFF,2014J,680212,24,14
FFF,2014J,680222,51,21
FFF,2014J,680231,33,17
FFF,2014J,680255,7,5
FFF,2014J,680266,315,121
FFF,2014J,680273,32,16
FFF,2014J,680322,207,87
FFF,2014J,680343,3,1
FFF,2014J,680348,52,10
FFF,2014J,680349,18,8
FFF,2014J,680410,10,5
FFF,2014J,680443,150,49
FFF,2014J,680464,8,4
FFF,2014J,680506,43,21
FFF,2014J,680572,194,78
FFF,2014J,680708,61,19
FFF,2014J,680713,6,2
FFF,2014J,680714,6,4
FFF,2014J,680747,91,41
FFF,2014J,680775,8,8
FFF,2014J,680855,3,2
FFF,2014J,680872,113,44
FFF,2014J,680912,260,110
FFF,2014J,680938,127,54
FFF,2014J,680955,74,21
FFF,2014J,680974,98,32
FFF,2014J,681004,18,10
FFF,2014J,681073,2,2
FFF,2014J,681152,80,20
FFF,2014J,681235,109,44
FFF,2014J,681298,13,8
FFF,2014J,681328,50,23
FFF,2014J,681335,220,63
FFF,2014J,681341,277,91
FFF,2014J,681352,5,1
FFF,2014J,681354,9,5
FFF,2014J,681393,41,15
FFF,2014J,681397,9,5
FFF,2014J,681452,27,12
FFF,2014J,681490,10,8
FFF,2014J,681633,4,2
FFF,2014J,681652,143,51
FFF,2014J,681655,85,43
FFF,2014J,681658,43,21
FFF,2014J,681735,31,14
FFF,2014J,681755,182,90
FFF,2014J,681763,518,161
FFF,2014J,681938,91,42
FFF,2014J,681973,54,12
FFF,2014J,682015,46,20
FFF,2014J,682019,49,16
FFF,2014J,682025,58,35
FFF,2014J,682070,135,74
FFF,2014J,682276,175,61
FFF,2014J,682298,43,22
FFF,2014J,682390,128,36
FFF,2014J,682391,30,11
FFF,2014J,682437,142,51
FFF,2014J,682482,2,2
FFF,2014J,682504,88,39
FFF,2014J,682505,1,1
FFF,2014J,682539,141,48
FFF,2014J,682546,55,23
FFF,2014J,682565,59,21
FFF,2014J,682569,177,45
FFF,2014J,682578,56,19
FFF,2014J,682588,11,6
FFF,2014J,682632,43,13
FFF,2014J,682671,1,1
FFF,2014J,682695,75,49
FFF,2014J,682719,11,3
FFF,2014J,682753,204,83
FFF,2014J,682839,24,15
FFF,2014J,682863,328,77
FFF,2014J,682894,121,60
FFF,2014J,682963,421,111
FFF,2014J,682981,167,45
FFF,2014J,682982,15,8
FFF,2014J,682983,6,3
FFF,2014J,682985,277,38
FFF,2014J,682990,220,76
FFF,2014J,683094,19,10
FFF,2014J,683177,92,36
FFF,2014J,683178,89,42
FFF,2014J,683243,25,12
FFF,2014J,683305,19,9
FFF,2014J,683323,8,3
FFF,2014J,683346,13,7
FFF,2014J,683347,18,9
FFF,2014J,683352,53,22
FFF,2014J,683353,308,78
FFF,2014J,683360,5,4
FFF,2014J,683375,76,26
FFF,2014J,683403,68,30
FFF,2014J,683427,1,1
FFF,2014J,683467,31,10
FFF,2014J,683508,22,10
FFF,2014J,683530,181,79
